timestamp,Price/TH (Under 19 TH/s),Price/TH (19-25 TH/s),Price/TH (25-38 TH/s),Price/TH (38-68 TH/s),Price/TH (Above 68 TH/s),BTC Price (USD)
2024-01-03 00:00:00+00:00,,14.18,10.5,3.26,,42815.63
2024-01-02 00:00:00+00:00,,14.18,10.5,3.26,,44933.03
2024-01-01 00:00:00+00:00,,14.18,10.5,3.26,,44156.09
2023-12-31 00:00:00+00:00,,14.22,10.06,3.45,,42281.1
2023-12-30 00:00:00+00:00,,14.22,10.06,3.45,,42136.98
2023-12-29 00:00:00+00:00,,14.22,10.06,3.45,,42082.29
2023-12-28 00:00:00+00:00,,14.22,10.06,3.45,,42573.34
2023-12-27 00:00:00+00:00,,14.22,10.06,3.45,,43431.09
2023-12-26 00:00:00+00:00,,14.22,10.06,3.45,,42509.82
2023-12-25 00:00:00+00:00,,14.22,10.06,3.45,,43572.9
2023-12-24 00:00:00+00:00,,14.29,9.77,3.45,,42983.99
2023-12-23 00:00:00+00:00,,14.29,9.77,3.45,,43701.11
2023-12-22 00:00:00+00:00,,14.29,9.77,3.45,,43956.72
2023-12-21 00:00:00+00:00,,14.29,9.77,3.45,,43861.8
2023-12-20 00:00:00+00:00,,14.29,9.77,3.45,,43651.92
2023-12-19 00:00:00+00:00,,14.29,9.77,3.45,,42261.11
2023-12-18 00:00:00+00:00,,14.29,9.77,3.45,,42634.56
2023-12-17 00:00:00+00:00,,14.17,9.95,3.45,,41364.65
2023-12-16 00:00:00+00:00,,14.17,9.95,3.45,,42278.02
2023-12-15 00:00:00+00:00,,14.17,9.95,3.45,,41923.91
2023-12-14 00:00:00+00:00,,14.17,9.95,3.45,,43015.86
2023-12-13 00:00:00+00:00,,14.17,9.95,3.45,,42876.35
2023-12-12 00:00:00+00:00,,14.17,9.95,3.45,,41459.32
2023-12-11 00:00:00+00:00,,14.17,9.95,3.45,,41264.39
2023-12-10 00:00:00+00:00,,13.57,10.19,3.81,,43776.24
2023-12-09 00:00:00+00:00,,13.57,10.19,3.81,,43713.6
2023-12-08 00:00:00+00:00,,13.57,10.19,3.81,,44156.89
2023-12-07 00:00:00+00:00,,13.57,10.19,3.81,,43281.01
2023-12-06 00:00:00+00:00,,13.57,10.19,3.81,,43743.93
2023-12-05 00:00:00+00:00,,13.57,10.19,3.81,,44057.13
2023-12-04 00:00:00+00:00,,13.57,10.19,3.81,,41982.21
2023-12-03 00:00:00+00:00,,13.36,10.47,3.81,,39968.0
2023-12-02 00:00:00+00:00,,13.36,10.47,3.81,,39463.99
2023-12-01 00:00:00+00:00,,13.36,10.47,3.81,4.75,38681.26
2023-11-30 00:00:00+00:00,,13.36,10.47,3.81,4.75,37705.46
2023-11-29 00:00:00+00:00,,13.36,10.47,3.81,4.75,37853.36
2023-11-28 00:00:00+00:00,,13.36,10.47,3.81,4.75,37816.65
2023-11-27 00:00:00+00:00,,13.36,10.47,3.81,4.75,37255.99
2023-11-26 00:00:00+00:00,,13.04,10.76,3.81,4.75,37472.77
2023-11-25 00:00:00+00:00,,13.04,10.76,3.81,4.75,37780.66
2023-11-24 00:00:00+00:00,,13.04,10.76,3.81,4.75,37709.09
2023-11-23 00:00:00+00:00,,13.04,10.76,3.81,4.75,37285.25
2023-11-22 00:00:00+00:00,,13.04,10.76,3.81,4.75,37418.01
2023-11-21 00:00:00+00:00,,13.04,10.76,3.81,4.75,35784.58
2023-11-20 00:00:00+00:00,,13.04,10.76,3.81,4.75,37452.26
2023-11-19 00:00:00+00:00,,12.54,10.75,4.28,4.75,37367.98
2023-11-18 00:00:00+00:00,,12.54,10.75,4.28,4.75,36563.03
2023-11-17 00:00:00+00:00,,12.54,10.75,4.28,4.75,36586.0
2023-11-16 00:00:00+00:00,,12.54,10.75,4.28,4.75,36144.0
2023-11-15 00:00:00+00:00,,12.54,10.75,4.28,4.75,37841.17
2023-11-14 00:00:00+00:00,,12.54,10.75,4.28,4.75,35528.73
2023-11-13 00:00:00+00:00,,12.54,10.75,4.28,4.75,36462.93
2023-11-12 00:00:00+00:00,,12.5,10.68,4.3,4.75,37064.13
2023-11-11 00:00:00+00:00,,12.5,10.68,4.3,4.75,37130.0
2023-11-10 00:00:00+00:00,,12.5,10.68,4.3,4.75,37291.1
2023-11-09 00:00:00+00:00,,12.5,10.68,4.3,4.75,36690.59
2023-11-08 00:00:00+00:00,,12.5,10.68,4.3,4.75,35623.84
2023-11-07 00:00:00+00:00,,12.5,10.68,4.3,4.75,35400.33
2023-11-06 00:00:00+00:00,,12.5,10.68,4.3,4.75,35043.2
2023-11-05 00:00:00+00:00,,12.32,10.71,4.34,4.75,35014.76
2023-11-04 00:00:00+00:00,,12.32,10.71,4.34,4.75,35058.92
2023-11-03 00:00:00+00:00,,12.32,10.71,4.34,4.75,34716.79
2023-11-02 00:00:00+00:00,,12.32,10.71,4.34,4.75,34938.79
2023-11-01 00:00:00+00:00,,12.32,10.71,4.34,4.75,35421.44
2023-10-31 00:00:00+00:00,,12.32,10.71,4.34,4.75,34642.95
2023-10-30 00:00:00+00:00,,12.32,10.71,4.34,4.75,34474.74
2023-10-29 00:00:00+00:00,,12.48,10.91,4.4,4.75,34523.24
2023-10-28 00:00:00+00:00,,12.48,10.91,4.4,4.75,34081.0
2023-10-27 00:00:00+00:00,,12.48,10.91,4.4,4.75,33892.02
2023-10-26 00:00:00+00:00,,12.48,10.91,4.4,4.75,34151.66
2023-10-25 00:00:00+00:00,,12.48,10.91,4.4,4.75,34496.05
2023-10-24 00:00:00+00:00,,12.48,10.91,4.4,4.75,33872.49
2023-10-23 00:00:00+00:00,,12.48,10.91,4.4,4.75,32964.33
2023-10-22 00:00:00+00:00,,13.29,11.23,4.49,4.75,29968.42
2023-10-21 00:00:00+00:00,,13.29,11.23,4.49,4.75,29894.13
2023-10-20 00:00:00+00:00,,13.29,11.23,4.49,4.75,29662.61
2023-10-19 00:00:00+00:00,,13.29,11.23,4.49,4.75,28703.56
2023-10-18 00:00:00+00:00,,13.29,11.23,4.49,4.75,28320.0
2023-10-17 00:00:00+00:00,,13.29,11.23,4.49,4.75,28406.24
2023-10-16 00:00:00+00:00,,13.29,11.23,4.49,4.75,28500.01
2023-10-15 00:00:00+00:00,,14.64,11.67,4.6,4.75,27145.8
2023-10-14 00:00:00+00:00,,14.64,11.67,4.6,4.75,26858.67
2023-10-13 00:00:00+00:00,,14.64,11.67,4.6,4.75,26854.45
2023-10-12 00:00:00+00:00,,14.64,11.67,4.6,4.75,26762.09
2023-10-11 00:00:00+00:00,,14.64,11.67,4.6,4.75,26875.52
2023-10-10 00:00:00+00:00,,14.64,11.67,4.6,4.75,27389.18
2023-10-09 00:00:00+00:00,,14.64,11.67,4.6,4.75,27590.0
2023-10-08 00:00:00+00:00,,16.09,12.13,4.77,4.75,27921.71
2023-10-07 00:00:00+00:00,,16.09,12.13,4.77,4.75,27953.39
2023-10-06 00:00:00+00:00,,16.09,12.13,4.77,4.75,27941.64
2023-10-05 00:00:00+00:00,,16.09,12.13,4.77,4.75,27417.23
2023-10-04 00:00:00+00:00,,16.09,12.13,4.77,4.75,27778.55
2023-10-03 00:00:00+00:00,,16.09,12.13,4.77,4.75,27424.99
2023-10-02 00:00:00+00:00,,16.09,12.13,4.77,4.75,27540.1
2023-10-01 00:00:00+00:00,,17.23,12.58,4.95,4.75,27966.33
2023-09-30 00:00:00+00:00,,17.23,12.58,4.95,4.75,26964.78
2023-09-29 00:00:00+00:00,,17.23,12.58,4.95,4.75,26909.57
2023-09-28 00:00:00+00:00,,17.23,12.58,4.95,4.75,27020.84
2023-09-27 00:00:00+00:00,,17.23,12.58,4.95,4.75,26366.38
2023-09-26 00:00:00+00:00,,17.23,12.58,4.95,4.75,26218.86
2023-09-25 00:00:00+00:00,,17.23,12.58,4.95,4.75,26304.81
2023-09-24 00:00:00+00:00,,18.29,13.03,5.22,4.75,26248.38
2023-09-23 00:00:00+00:00,,18.29,13.03,5.22,4.75,26575.96
2023-09-22 00:00:00+00:00,,18.29,13.03,5.22,4.75,26580.14
2023-09-21 00:00:00+00:00,,18.29,13.03,5.22,4.75,26569.05
2023-09-20 00:00:00+00:00,,18.29,13.03,5.22,4.75,27123.52
2023-09-19 00:00:00+00:00,,18.29,13.03,5.22,4.75,27217.48
2023-09-18 00:00:00+00:00,,18.29,13.03,5.22,4.75,26739.99
2023-09-17 00:00:00+00:00,,18.84,13.36,5.43,4.75,26519.55
2023-09-16 00:00:00+00:00,,18.84,13.36,5.43,4.75,26553.13
2023-09-15 00:00:00+00:00,,18.84,13.36,5.43,4.75,26625.89
2023-09-14 00:00:00+00:00,,18.84,13.36,5.43,4.75,26528.09
2023-09-13 00:00:00+00:00,,18.84,13.36,5.43,4.75,26222.0
2023-09-12 00:00:00+00:00,,18.84,13.36,5.43,4.75,25853.1
2023-09-11 00:00:00+00:00,,18.84,13.36,5.43,4.75,25170.2
2023-09-10 00:00:00+00:00,,19.03,13.6,5.6,4.75,25846.58
2023-09-09 00:00:00+00:00,,19.03,13.6,5.6,4.75,25901.61
2023-09-08 00:00:00+00:00,,19.03,13.6,5.6,4.75,25910.49
2023-09-07 00:00:00+00:00,,19.03,13.6,5.6,4.75,26255.0
2023-09-06 00:00:00+00:00,,19.03,13.6,5.6,4.75,25759.95
2023-09-05 00:00:00+00:00,,19.03,13.6,5.6,4.75,25792.1
2023-09-04 00:00:00+00:00,,19.03,13.6,5.6,4.75,25826.02
2023-09-03 00:00:00+00:00,,18.97,13.74,5.99,4.75,25971.21
2023-09-02 00:00:00+00:00,,18.97,13.74,5.99,4.75,25856.94
2023-09-01 00:00:00+00:00,,18.97,13.74,5.99,4.75,25816.58
2023-08-31 00:00:00+00:00,,18.97,13.74,5.99,4.75,25923.69
2023-08-30 00:00:00+00:00,,18.97,13.74,5.99,4.75,27296.93
2023-08-29 00:00:00+00:00,,18.97,13.74,5.99,4.75,27712.54
2023-08-28 00:00:00+00:00,,18.97,13.74,5.99,4.75,26127.87
2023-08-27 00:00:00+00:00,,19.01,13.83,6.49,4.75,26097.19
2023-08-26 00:00:00+00:00,,19.01,13.83,6.49,4.75,26021.04
2023-08-25 00:00:00+00:00,,19.01,13.83,6.49,4.75,26059.19
2023-08-24 00:00:00+00:00,,19.01,13.83,6.49,4.75,26145.76
2023-08-23 00:00:00+00:00,,19.01,13.83,6.49,4.75,26410.08
2023-08-22 00:00:00+00:00,,19.01,13.83,6.49,4.75,26048.2
2023-08-21 00:00:00+00:00,,19.01,13.83,6.49,4.75,26117.99
2023-08-20 00:00:00+00:00,,18.7,13.95,8.12,4.75,26179.99
2023-08-19 00:00:00+00:00,,18.7,13.95,8.12,4.75,26100.01
2023-08-18 00:00:00+00:00,,18.7,13.95,8.12,4.75,26058.26
2023-08-17 00:00:00+00:00,,18.7,13.95,8.12,4.75,26608.01
2023-08-16 00:00:00+00:00,,18.7,13.95,8.12,4.75,28743.9
2023-08-15 00:00:00+00:00,,18.7,13.95,8.12,4.75,29200.01
2023-08-14 00:00:00+00:00,,18.7,13.95,8.12,4.75,29430.93
2023-08-13 00:00:00+00:00,,19.01,14.04,8.74,4.75,29303.85
2023-08-12 00:00:00+00:00,,19.01,14.04,8.74,4.75,29430.02
2023-08-11 00:00:00+00:00,,19.01,14.04,8.74,4.75,29426.03
2023-08-10 00:00:00+00:00,,19.01,14.04,8.74,4.75,29455.75
2023-08-09 00:00:00+00:00,,19.01,14.04,8.74,4.75,29594.99
2023-08-08 00:00:00+00:00,,19.01,14.04,8.74,4.75,29770.0
2023-08-07 00:00:00+00:00,,19.01,14.04,8.74,4.75,29213.4
2023-08-06 00:00:00+00:00,,19.66,14.07,9.12,4.75,29086.09
2023-08-05 00:00:00+00:00,,19.66,14.07,9.12,4.75,29073.26
2023-08-04 00:00:00+00:00,,19.66,14.07,9.12,4.75,29113.42
2023-08-03 00:00:00+00:00,,19.66,14.07,9.12,4.75,29195.09
2023-08-02 00:00:00+00:00,,19.66,14.07,9.12,4.75,29158.94
2023-08-01 00:00:00+00:00,,19.66,14.07,9.12,4.75,29688.96
2023-07-31 00:00:00+00:00,,19.66,14.07,9.12,4.75,29232.32
2023-07-30 00:00:00+00:00,,19.48,14.17,9.28,4.75,29281.09
2023-07-29 00:00:00+00:00,,19.48,14.17,9.28,4.75,29354.0
2023-07-28 00:00:00+00:00,,19.48,14.17,9.28,4.75,29314.15
2023-07-27 00:00:00+00:00,,19.48,14.17,9.28,4.75,29224.99
2023-07-26 00:00:00+00:00,,19.48,14.17,9.28,4.75,29348.12
2023-07-25 00:00:00+00:00,,19.48,14.17,9.28,4.75,29235.76
2023-07-24 00:00:00+00:00,,19.48,14.17,9.28,4.75,29178.56
2023-07-23 00:00:00+00:00,,19.15,14.31,8.25,4.75,30073.99
2023-07-22 00:00:00+00:00,,19.15,14.31,8.25,4.75,29771.99
2023-07-21 00:00:00+00:00,,19.15,14.31,8.25,4.75,29900.83
2023-07-20 00:00:00+00:00,,19.15,14.31,8.25,4.75,29796.73
2023-07-19 00:00:00+00:00,,19.15,14.31,8.25,4.75,29915.57
2023-07-18 00:00:00+00:00,,19.15,14.31,8.25,4.75,29857.19
2023-07-17 00:00:00+00:00,,19.15,14.31,8.25,4.75,30138.0
2023-07-16 00:00:00+00:00,,18.75,14.5,8.02,4.75,30219.2
2023-07-15 00:00:00+00:00,,18.75,14.5,8.02,4.75,30284.65
2023-07-14 00:00:00+00:00,,18.75,14.5,8.02,4.75,30311.38
2023-07-13 00:00:00+00:00,,18.75,14.5,8.02,4.75,31479.81
2023-07-12 00:00:00+00:00,,18.75,14.5,8.02,4.75,30392.0
2023-07-11 00:00:00+00:00,,18.75,14.5,8.02,4.75,30620.0
2023-07-10 00:00:00+00:00,,18.75,14.5,8.02,4.75,30418.0
2023-07-09 00:00:00+00:00,,18.24,14.69,8.17,4.75,30164.5
2023-07-08 00:00:00+00:00,,18.24,14.69,8.17,4.75,30284.63
2023-07-07 00:00:00+00:00,,18.24,14.69,8.17,4.75,30344.7
2023-07-06 00:00:00+00:00,,18.24,14.69,8.17,4.75,29895.43
2023-07-05 00:00:00+00:00,,18.24,14.69,8.17,4.75,30518.81
2023-07-04 00:00:00+00:00,,18.24,14.69,8.17,4.75,30764.0
2023-07-03 00:00:00+00:00,,18.24,14.69,8.17,4.75,31154.0
2023-07-02 00:00:00+00:00,,17.74,14.79,8.07,4.75,30633.52
2023-07-01 00:00:00+00:00,,17.74,14.79,8.07,4.75,30589.03
2023-06-30 00:00:00+00:00,,17.74,14.79,8.07,4.75,30480.99
2023-06-29 00:00:00+00:00,,17.74,14.79,8.07,4.75,30455.25
2023-06-28 00:00:00+00:00,,17.74,14.79,8.07,4.75,30095.0
2023-06-27 00:00:00+00:00,,17.74,14.79,8.07,4.75,30676.2
2023-06-26 00:00:00+00:00,,17.74,14.79,8.07,4.75,30270.0
2023-06-25 00:00:00+00:00,,18.45,14.92,8.02,4.75,30454.49
2023-06-24 00:00:00+00:00,,18.45,14.92,8.02,4.75,30542.3
2023-06-23 00:00:00+00:00,,18.45,14.92,8.02,4.75,30674.05
2023-06-22 00:00:00+00:00,,18.45,14.92,8.02,4.75,29907.35
2023-06-21 00:00:00+00:00,,18.45,14.92,8.02,4.75,30051.05
2023-06-20 00:00:00+00:00,,18.45,14.92,8.02,4.75,28325.0
2023-06-19 00:00:00+00:00,,18.45,14.92,8.02,4.75,26826.35
2023-06-18 00:00:00+00:00,,19.02,15.12,8.13,4.75,26337.96
2023-06-17 00:00:00+00:00,,19.02,15.12,8.13,4.75,26522.34
2023-06-16 00:00:00+00:00,,19.02,15.12,8.13,4.75,26345.56
2023-06-15 00:00:00+00:00,,19.02,15.12,8.13,4.75,25603.51
2023-06-14 00:00:00+00:00,,19.02,15.12,8.13,4.75,25123.6
2023-06-13 00:00:00+00:00,,19.02,15.12,8.13,4.75,25926.65
2023-06-12 00:00:00+00:00,,19.02,15.12,8.13,4.75,25899.41
2023-06-11 00:00:00+00:00,,20.99,15.33,8.24,4.75,25917.19
2023-06-10 00:00:00+00:00,,20.99,15.33,8.24,4.75,25837.58
2023-06-09 00:00:00+00:00,,20.99,15.33,8.24,4.75,26477.76
2023-06-08 00:00:00+00:00,,20.99,15.33,8.24,4.75,26495.75
2023-06-07 00:00:00+00:00,,20.99,15.33,8.24,4.75,26348.19
2023-06-06 00:00:00+00:00,,20.99,15.33,8.24,4.75,27236.52
2023-06-05 00:00:00+00:00,,20.99,15.33,8.24,4.75,25750.1
2023-06-04 00:00:00+00:00,,23.74,15.57,8.62,4.75,27100.23
2023-06-03 00:00:00+00:00,,23.74,15.57,8.62,4.75,27061.49
2023-06-02 00:00:00+00:00,,23.74,15.57,8.62,4.75,27238.38
2023-06-01 00:00:00+00:00,,23.74,15.57,8.62,4.75,26805.35
2023-05-31 00:00:00+00:00,,23.74,15.57,8.62,4.75,27218.87
2023-05-30 00:00:00+00:00,,23.74,15.57,8.62,4.75,27685.02
2023-05-29 00:00:00+00:00,,23.74,15.57,8.62,4.75,27748.96
2023-05-28 00:00:00+00:00,,25.49,15.81,8.95,4.75,28079.13
2023-05-27 00:00:00+00:00,,25.49,15.81,8.95,4.75,26854.27
2023-05-26 00:00:00+00:00,,25.49,15.81,8.95,4.75,26708.83
2023-05-25 00:00:00+00:00,,25.49,15.81,8.95,4.75,26473.65
2023-05-24 00:00:00+00:00,,25.49,15.81,8.95,4.75,26329.99
2023-05-23 00:00:00+00:00,,25.49,15.81,8.95,4.75,27219.61
2023-05-22 00:00:00+00:00,,25.49,15.81,8.95,4.75,26845.15
2023-05-21 00:00:00+00:00,,24.63,15.97,9.13,4.75,26749.84
2023-05-20 00:00:00+00:00,,24.63,15.97,9.13,4.75,27115.14
2023-05-19 00:00:00+00:00,,24.63,15.97,9.13,4.75,26880.26
2023-05-18 00:00:00+00:00,,24.63,15.97,9.13,4.75,26830.0
2023-05-17 00:00:00+00:00,,24.63,15.97,9.13,4.75,27396.48
2023-05-16 00:00:00+00:00,,24.63,15.97,9.13,4.75,27033.85
2023-05-15 00:00:00+00:00,,24.63,15.97,9.13,4.75,27188.17
2023-05-14 00:00:00+00:00,,24.63,16.13,9.13,4.75,26916.56
2023-05-13 00:00:00+00:00,,24.63,16.13,9.13,4.75,26767.79
2023-05-12 00:00:00+00:00,,24.63,16.13,9.13,4.75,26787.96
2023-05-11 00:00:00+00:00,,24.63,16.13,9.13,4.75,26984.2
2023-05-10 00:00:00+00:00,,24.63,16.13,9.13,4.75,27593.98
2023-05-09 00:00:00+00:00,,24.63,16.13,9.13,4.75,27634.6
2023-05-08 00:00:00+00:00,,24.63,16.13,9.13,4.75,27664.57
2023-05-07 00:00:00+00:00,,25.1,16.3,8.94,4.75,28407.99
2023-05-06 00:00:00+00:00,,25.1,16.3,8.94,4.75,28848.2
2023-05-05 00:00:00+00:00,,25.1,16.3,8.94,4.75,29504.52
2023-05-04 00:00:00+00:00,,25.1,16.3,8.94,4.75,28838.16
2023-05-03 00:00:00+00:00,,25.1,16.3,8.94,4.75,28998.47
2023-05-02 00:00:00+00:00,,25.1,16.3,8.94,4.75,28670.61
2023-05-01 00:00:00+00:00,,25.1,16.3,8.94,4.75,28077.68
2023-04-30 00:00:00+00:00,,24.49,16.42,8.78,4.75,29255.37
2023-04-29 00:00:00+00:00,,24.49,16.42,8.78,4.75,29230.46
2023-04-28 00:00:00+00:00,,24.49,16.42,8.78,4.75,29316.03
2023-04-27 00:00:00+00:00,,24.49,16.42,8.78,4.75,29480.0
2023-04-26 00:00:00+00:00,,24.49,16.42,8.78,4.75,28414.9
2023-04-25 00:00:00+00:00,,24.49,16.42,8.78,4.75,28304.86
2023-04-24 00:00:00+00:00,,24.49,16.42,8.78,4.75,27521.85
2023-04-23 00:00:00+00:00,,24.3,16.52,8.72,4.75,27590.6
2023-04-22 00:00:00+00:00,,24.3,16.52,8.72,4.75,27812.92
2023-04-21 00:00:00+00:00,,24.3,16.52,8.72,4.75,27275.29
2023-04-20 00:00:00+00:00,,24.3,16.52,8.72,4.75,28232.22
2023-04-19 00:00:00+00:00,,24.3,16.52,8.72,4.75,28801.63
2023-04-18 00:00:00+00:00,,24.3,16.52,8.72,4.75,30384.02
2023-04-17 00:00:00+00:00,,24.3,16.52,8.72,4.75,29431.19
2023-04-16 00:00:00+00:00,,25.72,16.57,8.9,4.75,30304.65
2023-04-15 00:00:00+00:00,,25.72,16.57,8.9,4.75,30290.65
2023-04-14 00:00:00+00:00,,25.72,16.57,8.9,4.75,30458.32
2023-04-13 00:00:00+00:00,,25.72,16.57,8.9,4.75,30363.43
2023-04-12 00:00:00+00:00,,25.72,16.57,8.9,4.75,29880.42
2023-04-11 00:00:00+00:00,,25.72,16.57,8.9,4.75,30206.4
2023-04-10 00:00:00+00:00,,25.72,16.57,8.9,4.75,29641.71
2023-04-09 00:00:00+00:00,,26.02,16.16,8.86,4.75,28323.75
2023-04-08 00:00:00+00:00,,26.02,16.16,8.86,4.75,27938.39
2023-04-07 00:00:00+00:00,,26.02,16.16,8.86,4.75,27906.9
2023-04-06 00:00:00+00:00,,26.02,16.16,8.86,4.75,28020.72
2023-04-05 00:00:00+00:00,,26.02,16.16,8.86,4.75,28174.07
2023-04-04 00:00:00+00:00,,26.02,16.16,8.86,4.75,28160.0
2023-04-03 00:00:00+00:00,,26.02,16.16,8.86,4.75,27795.66
2023-04-02 00:00:00+00:00,,27.29,15.7,8.88,4.75,28197.83
2023-04-01 00:00:00+00:00,,27.29,15.7,8.88,4.75,28451.39
2023-03-31 00:00:00+00:00,,27.29,15.7,8.88,4.75,28471.01
2023-03-30 00:00:00+00:00,,27.29,15.7,8.88,4.75,28029.31
2023-03-29 00:00:00+00:00,,27.29,15.7,8.88,4.75,28348.51
2023-03-28 00:00:00+00:00,,27.29,15.7,8.88,4.75,27263.48
2023-03-27 00:00:00+00:00,,27.29,15.7,8.88,4.75,27131.93
2023-03-26 00:00:00+00:00,,28.78,15.37,8.93,4.72,27968.68
2023-03-25 00:00:00+00:00,,28.78,15.37,8.93,4.72,27468.76
2023-03-24 00:00:00+00:00,,28.78,15.37,8.93,4.72,27462.66
2023-03-23 00:00:00+00:00,,28.78,15.37,8.93,4.72,28313.01
2023-03-22 00:00:00+00:00,,28.78,15.37,8.93,4.72,27262.17
2023-03-21 00:00:00+00:00,,28.78,15.37,8.93,4.72,28129.46
2023-03-20 00:00:00+00:00,,28.78,15.37,8.93,4.72,27700.05
2023-03-19 00:00:00+00:00,,30.99,15.07,9.21,4.72,27920.37
2023-03-18 00:00:00+00:00,,30.99,15.07,9.21,4.72,26883.35
2023-03-17 00:00:00+00:00,,30.99,15.07,9.21,4.72,27305.75
2023-03-16 00:00:00+00:00,,30.99,15.07,9.21,4.72,24997.29
2023-03-15 00:00:00+00:00,,30.99,15.07,9.21,4.72,24265.35
2023-03-14 00:00:00+00:00,,30.99,15.07,9.21,4.72,24686.87
2023-03-13 00:00:00+00:00,,30.99,15.07,9.21,4.72,24046.76
2023-03-12 00:00:00+00:00,,31.52,15.12,9.39,4.72,22016.26
2023-03-11 00:00:00+00:00,,31.52,15.12,9.39,4.72,20458.09
2023-03-10 00:00:00+00:00,,31.52,15.12,9.39,4.72,20144.91
2023-03-09 00:00:00+00:00,,31.52,15.12,9.39,4.72,20355.22
2023-03-08 00:00:00+00:00,,31.52,15.12,9.39,4.72,21696.52
2023-03-07 00:00:00+00:00,,31.52,15.12,9.39,4.72,22200.53
2023-03-06 00:00:00+00:00,,31.52,15.12,9.39,4.72,22408.78
2023-03-05 00:00:00+00:00,,31.99,15.15,9.57,4.72,22435.67
2023-03-04 00:00:00+00:00,,31.99,15.15,9.57,4.72,22343.15
2023-03-03 00:00:00+00:00,,31.99,15.15,9.57,4.72,22340.45
2023-03-02 00:00:00+00:00,,31.99,15.15,9.57,4.72,23461.71
2023-03-01 00:00:00+00:00,,31.99,15.15,9.57,4.72,23630.99
2023-02-28 00:00:00+00:00,,31.99,15.15,9.57,4.72,23132.45
2023-02-27 00:00:00+00:00,,31.99,15.15,9.57,4.72,23488.56
2023-02-26 00:00:00+00:00,,31.87,15.11,9.77,4.72,23556.57
2023-02-25 00:00:00+00:00,,31.87,15.11,9.77,4.72,23159.66
2023-02-24 00:00:00+00:00,,31.87,15.11,9.77,4.72,23185.38
2023-02-23 00:00:00+00:00,,31.87,15.11,9.77,4.72,23936.45
2023-02-22 00:00:00+00:00,,31.87,15.11,9.77,4.72,24184.09
2023-02-21 00:00:00+00:00,,31.87,15.11,9.77,4.72,24453.14
2023-02-20 00:00:00+00:00,,31.87,15.11,9.77,4.72,24841.36
2023-02-19 00:00:00+00:00,,31.87,15.06,9.53,4.72,24283.18
2023-02-18 00:00:00+00:00,,31.87,15.06,9.53,4.72,24632.0
2023-02-17 00:00:00+00:00,,31.87,15.06,9.53,4.72,24574.39
2023-02-16 00:00:00+00:00,,31.87,15.06,9.53,4.72,23519.06
2023-02-15 00:00:00+00:00,,31.87,15.06,9.53,4.72,24328.28
2023-02-14 00:00:00+00:00,,31.87,15.06,9.53,4.72,22200.15
2023-02-13 00:00:00+00:00,,31.87,15.06,9.53,4.72,21772.24
2023-02-12 00:00:00+00:00,,31.75,14.86,9.28,4.72,21785.1
2023-02-11 00:00:00+00:00,,31.75,14.86,9.28,4.72,21862.44
2023-02-10 00:00:00+00:00,,31.75,14.86,9.28,4.72,21633.31
2023-02-09 00:00:00+00:00,,31.75,14.86,9.28,4.72,21793.73
2023-02-08 00:00:00+00:00,,31.75,14.86,9.28,4.72,22964.28
2023-02-07 00:00:00+00:00,,31.75,14.86,9.28,4.72,23251.77
2023-02-06 00:00:00+00:00,,31.75,14.86,9.28,4.72,22760.15
2023-02-05 00:00:00+00:00,,31.42,14.46,9.13,4.72,22934.51
2023-02-04 00:00:00+00:00,,31.42,14.46,9.13,4.72,23329.6
2023-02-03 00:00:00+00:00,,31.42,14.46,9.13,4.72,23430.94
2023-02-02 00:00:00+00:00,,31.42,14.46,9.13,4.72,23425.77
2023-02-01 00:00:00+00:00,,31.42,14.46,9.13,4.72,23719.55
2023-01-31 00:00:00+00:00,,31.42,14.46,9.13,4.72,23125.03
2023-01-30 00:00:00+00:00,,31.42,14.46,9.13,4.72,22828.28
2023-01-29 00:00:00+00:00,,31.81,14.1,9.09,4.72,23753.18
2023-01-28 00:00:00+00:00,,31.81,14.1,9.09,4.72,23024.8
2023-01-27 00:00:00+00:00,,31.81,14.1,9.09,4.72,23071.27
2023-01-26 00:00:00+00:00,,31.81,14.1,9.09,4.72,23017.73
2023-01-25 00:00:00+00:00,,31.81,14.1,9.09,4.72,23034.82
2023-01-24 00:00:00+00:00,,31.81,14.1,9.09,4.72,22638.01
2023-01-23 00:00:00+00:00,,31.81,14.1,9.09,4.72,22918.9
2023-01-22 00:00:00+00:00,,32.2,13.84,9.32,4.72,22703.72
2023-01-21 00:00:00+00:00,,32.2,13.84,9.32,4.72,22773.96
2023-01-20 00:00:00+00:00,,32.2,13.84,9.32,4.72,22684.28
2023-01-19 00:00:00+00:00,,32.2,13.84,9.32,4.72,21077.09
2023-01-18 00:00:00+00:00,,32.2,13.84,9.32,4.72,20678.66
2023-01-17 00:00:00+00:00,,32.2,13.84,9.32,4.72,21138.6
2023-01-16 00:00:00+00:00,,32.2,13.84,9.32,4.72,21184.85
2023-01-15 00:00:00+00:00,,33.06,14.01,9.68,4.72,20877.87
2023-01-14 00:00:00+00:00,,33.06,14.01,9.68,4.72,20952.84
2023-01-13 00:00:00+00:00,,33.06,14.01,9.68,4.72,19926.55
2023-01-12 00:00:00+00:00,,33.06,14.01,9.68,4.72,18849.13
2023-01-11 00:00:00+00:00,,33.06,14.01,9.68,4.72,17936.8
2023-01-10 00:00:00+00:00,,33.06,14.01,9.68,4.72,17441.62
